dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.322057,2.072633,5.338565,1.502453,-0.012180,0.000000,1.578176
0.050000,4.321491,2.147723,5.413657,1.501844,-0.012180,0.000001,1.578488
0.050000,4.320905,2.222783,5.488719,1.501235,-0.012180,0.000001,1.578697
0.050000,4.320308,2.297812,5.563750,1.500626,-0.012180,0.000001,1.578803
0.050000,4.319706,2.372810,5.638751,1.500017,-0.012180,0.000000,1.578806
0.050000,4.319109,2.447778,5.713721,1.499408,-0.012180,-0.000001,1.578706
0.050000,4.318523,2.522716,5.788661,1.498799,-0.012180,-0.000001,1.578502
0.050000,4.317957,2.597623,5.863571,1.498190,-0.012180,-0.000002,1.578195
0.050000,4.317418,2.672500,5.938450,1.497581,-0.012180,-0.000002,1.577785
0.050000,4.316913,2.747347,6.013298,1.496972,-0.012180,-0.000002,1.577272
0.050000,4.316451,2.822164,6.088116,1.496363,-0.012180,-0.000001,1.576655
0.050000,4.316039,2.896950,6.162904,1.495754,-0.012180,-0.000000,1.575936
0.050000,4.315685,2.971707,6.237661,1.495145,-0.012180,0.000002,1.575113
0.050000,4.315396,3.046433,6.312388,1.494536,-0.012180,0.000005,1.574187
0.050000,4.315181,3.121129,6.387084,1.493927,-0.012180,0.000009,1.573157
0.050000,4.315046,3.195795,6.461750,1.493318,-0.012179,0.000014,1.572025
0.050000,4.315000,3.270424,6.536380,1.492589,-0.014582,-0.048067,1.570796
0.050000,4.315000,3.345424,6.611380,1.500000,0.148228,3.256208,1.570796
0.050000,4.315000,3.420424,6.686380,1.500000,-0.000000,-2.964564,1.570796
0.050000,4.315000,3.495424,6.761380,1.500000,-0.000000,0.000000,1.570796
0.050000,4.315000,3.570424,6.836380,1.500000,0.000000,0.000000,1.570796
0.050000,4.315000,3.645424,6.911380,1.500000,0.000000,0.000000,1.570796
0.050000,4.315000,3.720424,6.986380,1.500000,0.000000,0.000000,1.570796
0.050000,4.315000,3.795424,7.061380,1.500000,0.000000,-0.000000,1.570796
0.050000,4.315000,3.870424,7.136380,1.500000,0.000000,-0.000000,1.570796
0.050000,4.315000,3.945424,7.211380,1.500000,0.000000,-0.000000,1.570796
0.050000,4.315000,4.020424,7.286380,1.500000,-0.000000,-0.000000,1.570796
0.050000,4.315000,4.095411,7.361367,1.499738,-0.005240,-0.104800,1.570796
0.050000,4.315000,4.170411,7.436367,1.500000,0.005240,0.209600,1.570796
0.050000,4.315000,4.245411,7.511367,1.500000,0.000000,-0.104800,1.570796
0.050000,4.315000,4.319654,7.585610,1.484863,-0.302741,-6.054816,1.570796
0.050000,4.315000,4.391891,7.657846,1.444726,-0.802741,-10.000000,1.570796
0.050000,4.315000,4.461627,7.727582,1.394726,-1.000000,-3.945184,1.570796
0.050000,4.315000,4.528863,7.794819,1.344726,-1.000000,-0.000000,1.570796
0.050000,4.315000,4.593599,7.859555,1.294726,-1.000000,0.000000,1.570796
0.050000,4.315000,4.655836,7.921791,1.244726,-1.000000,-0.000000,1.570796
0.050000,4.315000,4.715572,7.981528,1.194726,-1.000000,0.000000,1.570796
0.050000,4.315000,4.772808,8.038764,1.144726,-1.000000,0.000000,1.570796
0.050000,4.315000,4.827545,8.093500,1.094726,-1.000000,-0.000000,1.570796
0.050000,4.315000,4.879781,8.145736,1.044726,-1.000000,-0.000000,1.570796
0.050000,4.315000,4.929517,8.195473,0.994726,-1.000000,0.000000,1.570796
0.050000,4.315000,4.976754,8.242709,0.944726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.021490,8.287445,0.894726,-1.000000,-0.000000,1.570796
0.050000,4.315000,5.063726,8.329682,0.844726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.103462,8.369418,0.794726,-1.000000,-0.000000,1.570796
0.050000,4.315000,5.140699,8.406654,0.744726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.175435,8.441391,0.694726,-1.000000,-0.000000,1.570796
0.050000,4.315000,5.207671,8.473627,0.644726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.237408,8.503363,0.594726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.264644,8.530599,0.544726,-1.000000,-0.000000,1.570796
0.050000,4.315000,5.289380,8.555336,0.494726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.311616,8.577572,0.444726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.331353,8.597308,0.394726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.348589,8.614545,0.344726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.363325,8.629281,0.294726,-1.000000,-0.000000,1.570796
0.050000,4.315000,5.375562,8.641517,0.244726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.385298,8.651254,0.194726,-1.000000,-0.000000,1.570796
0.050000,4.315000,5.392534,8.658490,0.144726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.397271,8.663226,0.094726,-1.000000,0.000000,1.570796
0.050000,4.315000,5.399507,8.665462,0.044726,-1.000000,-0.000000,1.570796
0.050000,4.315000,5.400000,8.665956,0.009863,-0.697259,6.054816,1.570796
0.050000,4.315000,5.400000,8.665956,0.000000,-0.197259,10.000000,1.570796
